,Unnamed: 0,ra_1,dec_1,TYPE,g,r,z,w1,w2,rg_EXP,rg_DEV,fluxg,fluxr,fluxz,fluxw1,fluxw2,shapeexp_e1,shapeexp_e2,shapedev_e1,shapedev_e2,col1,ra_2,dec_2,redshift,weight,mass_stellar,Separation
267521,267589,203.199672,26.50441943,DEV,19.71048553,19.37969982,19.25239186,20.07072386,21.95509833,0,1.8070525,13.055869,17.705984,19.908716,9.369371,1.6518122,0,0,0.37896284,0.23546135,409246,203.19969,26.50431,0.10727,1,8.78405,0.398190258
268130,268198,203.5250334,14.35499211,DEV,20.10199023,18.62293759,17.56954162,16.46450032,16.62941876,0,3.9115212,9.103406,35.5488,93.79579,259.53735,222.96284,0,0,0.05291331,0.002076333,321763,203.52502,14.35501,0.47543,1,11.72624,0.079627144
268287,268355,203.7477744,0.271477911,DEV,20.10541596,18.72288067,17.69659203,16.83707001,17.24624705,0,2.443898,9.074728,32.422592,83.43787,184.15012,126.32845,0,0,0.11199965,-0.11550972,84697,203.74774,0.27146,0.48365,2,11.8562,0.139501162
269061,269130,204.0070053,9.777895607,DEV,20.15433033,18.60402848,17.41131794,16.82373827,17.16348033,0,4.7214303,8.674968,36.17334,108.510765,186.42523,136.33516,0,0,0.52093697,0.1397886,315404,204.00699,9.77786,0.24447,1,11.65175,0.139170869
269371,269440,204.1905851,-1.58042759,DEV,20.03903354,19.08007327,18.2878033,17.90634604,17.94859283,0,1.5205699,9.646873,23.333006,48.403713,68.77991,66.15503,0,0,-0.23004049,-0.12364719,95843,204.19058,-1.58042,0.22656,1,10.6174,0.032842596
270350,270420,204.4172747,15.97741396,DEV,19.64393733,18.51431788,17.80448166,17.24086678,17.57518373,0,9.343704,13.881138,39.28917,75.54528,126.95602,93.30964,0,0,0.18484311,0.20199221,349110,204.41724,15.9774,0.37977,1,10.80492,0.13006237
270461,270531,204.610994,-0.908881097,DEV,19.53359819,18.32683506,17.45923345,17.06033716,17.69433987,0,8.657269,15.365996,46.694527,103.82612,149.92192,83.61112,0,0,0.1697209,0.33400792,81120,204.61108,-0.90883,0.469,1,11.61436,0.360137554
270546,270616,204.5144691,3.092452635,DEV,19.61379412,18.27795613,17.49431437,17.41824354,17.84761363,0,1.678141,14.271918,48.84471,100.52504,107.82081,72.603,0,0,0.019502845,0.09188206,182877,204.51447,3.0924,0.23836,1,11.26251,0.189510658
271084,271156,204.9369102,1.961479474,DEV,18.34631868,16.69000066,18.80664898,17.89624937,18.19169093,0,3.4851193,45.864063,210.86269,30.015142,69.4225,52.88392,0,0,0.09313187,-0.39010897,89336,204.937,1.96136,0.38157,1,10.8627,0.537890336
273616,273688,205.9852103,23.00033238,DEV,19.87954433,18.05104914,17.03069098,16.21689858,16.74701969,0,3.8611302,11.173321,60.19776,154.07196,326.01724,200.07468,0,0,0.025486302,0.14172532,444278,205.98524,23.00036,0.41725,1,12.13827,0.139836342
273741,273813,205.9490021,9.325579226,DEV,19.92001201,19.16633544,18.34314495,17.98922984,18.67957403,0,6.347965,10.764533,21.55092,45.998325,63.72474,33.741966,0,0,0.04026304,-0.059030358,314854,205.94897,9.32565,0.56588,1,11.24975,0.27911456
274102,274174,206.2440493,-1.131018131,DEV,20.17593144,18.95927288,17.91623043,17.18308226,17.26154202,0,1.8073832,8.504082,26.078995,68.156586,133.89584,124.56132,0,0,-0.21970513,-0.1284824,77017,206.24403,-1.13104,0.18346,1,10.68683,0.105025391
275263,275335,206.6787775,-2.183107827,DEV,19.34598236,18.48981334,17.71579272,17.2335195,17.95448696,0,5.446055,18.26447,40.18599,81.97528,127.818054,65.79687,0,0,-0.000439145,0.01190159,92808,206.67882,-2.18319,0.61615,1,10.95321,0.333058315
275611,275683,206.8138456,15.07443655,DEV,20.09005336,18.38070798,17.327728,16.66987928,17.26994787,0,5.9940667,9.204043,44.434143,117.19492,214.80693,123.60068,0,0,0.05992164,-0.18068677,360216,206.81387,15.07446,0.49191,1,11.37208,0.119567939
275838,275910,206.9408593,1.412449099,DEV,19.9390276,18.34473147,17.15725914,16.19406634,16.84297793,0,11.714482,10.577644,45.93116,137.11859,332.94574,183.1508,0,0,0.15462606,0.25319114,85218,206.9408,1.41252,0.57116,1,11.90697,0.332655649
276245,276317,207.0198957,32.0664078,DEV,20.14851736,18.79479609,18.37099977,17.70424924,17.719489,0,2.130685,8.721538,30.34461,44.833237,82.85149,81.69668,0,0,0.35825515,-0.17815633,55368,207.01985,32.06644,0.42083,1,11.4569,0.181282848
276318,276390,207.0502823,10.52447351,DEV,19.95184096,18.15511776,17.17628934,16.45035418,16.94552243,0,2.9170926,10.453546,54.695663,134.73619,262.941,166.64452,0,0,0.034278534,0.04241753,359696,207.05029,10.52444,0.42846,1,12.12332,0.123629654
276337,276409,207.0123322,12.82812801,DEV,20.1461204,18.23315596,17.10103365,16.20761237,16.79081526,0,3.9495568,8.740813,50.902325,144.40643,328.8176,192.16483,0,0,-0.15431322,0.031516366,359547,207.0123,12.82811,0.46897,3,12.12302,0.130455051
277254,277326,207.4741289,9.027837996,DEV,19.96271812,18.44801571,17.48921051,17.04017961,17.51663592,0,5.99791,10.349342,41.763195,100.9987,152.73134,98.479454,0,0,0.034544528,-0.08581069,317603,207.47414,9.0278,0.48154,1,11.7612,0.142353003
277307,277379,207.4038731,16.5232801,DEV,19.99204114,18.90955427,18.0183091,17.4951848,17.79383062,0,2.4388921,10.073573,27.300983,62.040653,100.44448,76.29002,0,0,-0.23601826,-0.16434354,342292,207.40385,16.5233,0.18154,2,10.50156,0.107186295
277677,277749,207.6909849,8.169130178,DEV,20.01009165,18.80891657,17.99520781,17.82090109,18.13041915,0,2.9169438,9.907483,29.95252,63.37484,74.411415,55.954155,0,0,-0.22226557,-0.064176545,317168,207.69098,8.16914,0.20694,1,10.58005,0.039358145
278109,278181,207.8349002,2.089024532,DEV,20.17995018,18.42623272,17.48546646,16.84269322,17.39420649,0,2.7516167,8.472663,42.609547,101.34759,183.19884,110.23447,0,0,0.02699163,0.20484282,97999,207.8349,2.08902,0.44105,1,11.85144,0.016329044
278198,278270,207.7977873,17.36771019,DEV,18.01318499,17.04156958,16.36383939,16.79020091,17.21036605,0,8.302972,62.334145,152.53593,284.75034,192.27359,130.57306,0,0,-0.07150017,-0.124458306,340505,207.79784,17.3677,0.20947,1,11.10824,0.184735734
279054,279126,208.2641823,14.3916504,DEV,19.66823844,19.72599169,19.80011372,20.00436319,19.60906845,0,0.9463032,13.573899,12.870734,12.021385,9.959894,14.334172,0,0,-0.37467477,-0.166828,322289,208.26411,14.39166,0.07813,1,9.09744,0.254338981
279879,279951,208.5716793,-2.366369866,DEV,20.15848481,18.30596786,17.0389446,16.16273665,16.77283855,0,4.0551853,8.641837,47.600647,152.90517,342.69308,195.37302,0,0,0.10360278,0.055400707,98101,208.57169,-2.36639,0.54786,4,12.3777,0.082129506
280535,280608,208.9098572,-3.271255952,DEV,18.84603179,17.62353234,16.70439954,16.34141086,16.54364781,0,7.8888474,28.945915,89.24565,208.08472,290.69373,241.29086,0,0,-0.035526887,0.63012546,93646,208.90987,-3.27127,0.20894,1,11.21442,0.068367331
281029,281102,209.1533229,11.6723899,DEV,19.83300786,18.69233683,17.69472434,17.20695165,17.9022887,0,5.9742565,11.66264,33.347652,83.58152,130.98433,69.037415,0,0,-0.05251009,0.13308306,307076,209.15334,11.67238,0.59958,1,11.91453,0.070015485
281391,281464,209.28024,0.687250789,DEV,20.19011015,18.36896522,17.32974699,16.54881583,17.08517538,0,4.0642,8.393748,44.917328,116.977196,240.14507,146.53111,0,0,-0.2028503,0.26237413,97868,209.2802,0.68724,0.47965,1,12.07703,0.149156035
282709,282782,210.0426365,22.68306264,DEV,19.82129585,18.46815047,17.51102364,16.70943221,17.22198288,0,4.5252504,11.789127,40.995842,98.98982,207.12242,129.18344,0,0,0.015430665,-0.061924577,428557,210.04265,22.68304,0.46481,1,11.50348,0.092998877
283984,284057,210.5422388,10.44860874,DEV,19.82728319,18.01511286,17.04137888,16.34858762,16.85681535,0,3.996005,11.724295,62.22356,152.56273,288.77856,180.8314,0,0,0.27659717,-0.010811637,359452,210.54222,10.44862,0.45013,1,12.01575,0.078043229
284107,284180,210.511172,-0.655687363,DEV,19.81372824,18.36811097,17.40317252,16.84115443,17.41329085,0,4.5263457,11.871585,44.952682,109.327896,183.45866,108.31377,0,0,-0.084853396,-0.06730037,97756,210.51123,-0.65571,0.44305,1,11.72757,0.223998164
284195,284268,210.7834054,3.777873048,DEV,19.1445459,18.31140892,17.65324553,17.24186807,18.03313314,0,11.723161,21.987793,47.362698,86.836395,126.83899,61.19934,0,0,-0.17394543,0.575773,189594,210.78336,3.77783,0.47144,1,11.42059,0.224995696
284251,284324,210.7716573,15.56826966,DEV,20.09132713,18.21667017,17.22224979,16.45640022,17.00144862,0,2.6053982,9.193252,51.68112,129.15169,261.48087,158.278,0,0,0.05929019,0.1955209,360237,210.77167,15.56829,0.44746,1,12.07752,0.085426017
285067,285140,210.9894283,12.42264583,DEV,19.79031009,18.64241766,17.85172213,17.89198038,18.20204837,0,2.7658925,12.130424,34.91668,72.32878,69.696,52.38183,0,0,0.037816588,-0.4506225,309307,210.98946,12.42263,0.23186,1,10.73129,0.125033145
285157,285230,210.9493731,24.25807041,DEV,20.17214929,19.27723608,18.63689475,18.8472212,19.4584973,0,5.6715736,8.533757,19.45833,35.094746,28.914223,16.466492,0,0,0.16750972,0.24104083,399188,210.94946,24.25816,0.06019,1,8.68645,0.430457706
285221,285294,211.1153069,-1.166141358,DEV,20.18400838,18.86729817,17.66928727,16.81854224,17.39892875,0,6.8082232,8.441053,28.384466,85.56282,187.31955,109.75606,0,0,0.05468979,-0.06806466,77116,211.11533,-1.16615,0.61067,1,11.93147,0.088737625
285808,285882,211.2936381,16.47030064,DEV,20.08605937,19.12808845,18.50962433,18.79729148,19.34423631,0,0.925805,9.237964,22.32362,39.45938,30.274948,18.293865,0,0,0.034003384,0.12988125,342485,211.29367,16.47032,0.12838,1,10.16902,0.130265368
285859,285933,211.4845648,26.53655514,DEV,19.85800697,18.23219723,17.31169191,16.97105032,17.37766756,0,4.7570734,11.397175,50.947292,118.93871,162.77206,111.92651,0,0,0.08096404,-0.11230982,444176,211.48454,26.53654,0.3976,1,11.46011,0.096684676
285932,286006,211.4521341,5.004552166,DEV,19.89782344,18.90951088,18.2711106,18.38870823,18.8962874,0,1.2859719,10.986785,27.302074,49.15365,44.107933,27.636627,0,0,0.098863244,0.055819243,190432,211.45212,5.00478,0.13572,1,10.24705,0.821766804
285982,286056,211.4556617,15.27349975,DEV,20.0709364,18.22561219,17.27292172,16.58914956,17.07038525,0,2.8367872,9.3675375,51.25723,123.262596,231.38765,148.54085,0,0,0.054490488,0.000761172,360176,211.45567,15.2735,0.43201,1,12.36568,0.028988664
286433,286507,211.6299787,12.89942195,DEV,20.09181662,18.87232779,17.71691676,16.82089869,17.45946549,0,7.8414273,9.189108,28.25328,81.89046,186.91344,103.80393,0,0,-0.040502213,-0.13903289,323405,211.63005,12.89941,0.64735,1,12.20887,0.253927657
286435,286509,211.5466462,13.05621594,DEV,19.90015415,18.61649261,17.61967486,16.94338165,17.12614215,0,4.80319,10.963225,35.76045,89.56329,166.97342,141.10524,0,0,-0.14721268,-0.49605146,321437,211.54669,13.05622,0.22811,1,11.25377,0.154276307
286924,286998,211.826022,17.77364277,DEV,19.36902903,18.22460206,17.30415598,16.62814668,17.2003633,0,7.9249525,17.88086,51.30494,119.76712,223.22423,131.78157,0,0,-0.07483616,0.014698011,381647,211.82603,17.77365,0.58954,1,11.77781,0.037874139
287231,287305,211.9706451,9.751001976,DEV,18.69345881,18.86175578,18.91122,18.71655059,18.39138149,0,0.6862157,33.31321,28.529732,27.25913,32.612175,43.999466,0,0,0.23315638,-0.41798463,316132,211.97063,9.75101,0.09151,1,8.89247,0.060746
287513,287587,212.2365036,2.433777176,DEV,19.9434463,18.11519562,17.16303178,16.5096912,17.05641251,0,3.8134212,10.534683,56.744236,136.3915,248.95653,150.46483,0,0,0.11159035,-0.29193062,98016,212.23645,2.43377,0.42555,1,11.94473,0.194545987
288099,288174,212.4662118,31.67824852,DEV,20.15241701,18.60035087,17.62962446,17.10382907,17.61009281,0,6.116553,8.6902685,36.296074,88.74629,144.03511,90.35722,0,0,-0.14963588,0.070590585,57368,212.46619,31.67825,0.50773,1,11.98274,0.066915071
288187,288262,212.4009574,14.74401952,DEV,19.84155889,18.15735535,17.14574417,16.52757785,17.07219391,0,6.6784167,11.571148,54.583057,138.58057,244.88876,148.29361,0,0,-0.20932768,0.07212755,360189,212.40099,14.74405,0.48549,1,11.89367,0.157801702
288842,288917,212.72345,25.55770532,DEV,19.94591565,18.37966722,17.25725092,16.4799325,17.01829577,0,4.093312,10.510751,44.476757,125.05459,255.8745,155.84099,0,0,-0.084623985,0.037535165,398518,212.72342,25.55774,0.53658,1,12.10048,0.158339917
289002,289077,212.890554,6.378510092,DEV,19.58735271,19.03188545,18.65621197,19.15045896,19.7804415,0,3.4625707,14.623755,24.39191,34.47587,21.86837,12.241183,0,0,-0.31573832,0.077035464,215484,212.8905,6.37852,0.11089,1,9.44398,0.196461272
289338,289413,212.8254927,29.86707018,DEV,20.07352334,18.1914614,17.14129035,16.39992176,16.9464657,0,6.5807924,9.345244,52.8951,139.1502,275.44272,166.4998,0,0,-0.113499925,0.2045296,506642,212.82549,29.86706,0.48068,1,12.00015,0.037614194
289694,289769,213.0135362,10.33547721,DEV,19.97156899,18.5482291,17.70845073,17.30584301,17.61818175,0,3.2144475,10.265318,38.081,82.531494,119.58117,89.68655,0,0,0.260385,0.1027455,311941,213.01353,10.33548,0.29697,1,11.33627,0.024208036
289958,290033,213.326398,29.10729143,DEV,19.90214388,18.11693621,17.02717793,16.37151022,16.9087525,0,5.096489,10.943152,56.65334,154.57129,282.74564,172.38481,0,0,0.12505741,-0.107788354,468707,213.32642,29.1073,0.48383,1,11.70025,0.075673068
290252,290327,213.4385441,31.09001214,DEV,20.1612023,18.36355511,17.14474318,16.1244545,16.6706349,0,5.7413907,8.6202345,45.141705,138.70839,354.9917,214.65749,0,0,-0.22424182,-0.3159047,61903,213.43857,31.09001,0.54431,1,12.25359,0.080145264
291006,291083,213.6623088,27.05306041,DEV,19.557044,17.70496213,16.68670135,16.41487854,17.17913957,0,9.251529,15.037734,82.797104,211.50443,271.67432,134.38295,0,0,-0.057359885,-0.029872969,396350,213.66223,27.05307,0.47718,2,12.28833,0.255020189
291616,291693,213.9636878,27.9513897,DEV,19.75094435,18.41563981,17.42932591,16.76476427,17.30684707,0,6.777629,12.578309,43.027298,106.72585,196.83136,119.470634,0,0,-0.051722787,-0.090687834,395359,213.96368,27.95139,0.53746,1,11.80256,0.024755108
291946,292023,214.3751661,9.057716365,DEV,20.19404203,19.18780128,18.34692172,17.59807105,18.05051296,0,3.7728355,8.363406,21.129026,45.838596,91.36326,60.227497,0,0,-0.24532947,0.046712272,315542,214.3752,9.05769,0.51629,1,11.53638,0.15341507
292022,292099,214.3000885,26.88039331,DEV,19.59397161,18.59503132,17.63237641,17.15116183,17.83206326,0,6.9900393,14.534877,36.474342,88.52164,137.8908,73.65033,0,0,0.1688081,0.27559876,396366,214.30009,26.88033,0.58983,1,11.5299,0.227951564
292611,292689,214.3906088,30.93220227,DEV,19.69530579,18.30206047,17.30422701,16.63126998,16.94119368,0,4.241023,13.239686,47.772263,119.759285,222.58301,167.31024,0,0,-0.18414743,-0.7276431,57190,214.39062,30.93224,0.22023,1,11.39715,0.140131042
293092,293170,214.8172921,0.316315776,DEV,19.74915324,18.26995355,17.16564378,16.90637824,17.28390137,0,13.624,12.599076,49.20606,136.06377,172.76219,122.02237,0,0,0.04622792,-0.6936973,82798,214.81721,0.31642,0.34128,1,11.11327,0.477578955
293296,293374,214.8834961,30.55693925,DEV,20.09135754,18.93784588,17.99697595,17.34143598,17.91016125,0,6.869483,9.192994,26.598776,63.271717,115.72458,68.53864,0,0,-0.02000469,0.21278834,58829,214.88345,30.55694,0.55816,1,11.73528,0.143088005
294092,294170,215.4921057,-1.333911761,DEV,19.86567314,18.82844366,17.82008286,17.17677144,17.76651432,0,8.128738,11.316985,29.418636,74.467514,134.67638,78.23377,0,0,0.013698513,0.009876267,96032,215.49214,-1.334,0.68839,1,11.45851,0.340795587
294386,294464,215.4759357,5.334759716,DEV,20.19677464,19.11654792,18.32062662,17.12580124,17.55289076,0,2.037983,8.342383,22.562168,46.9623,141.14955,95.24533,0,0,0.10878248,0.088175364,212215,215.47591,5.33475,0.64567,1,11.47944,0.09851372
294433,294511,215.3027681,14.1598824,DEV,20.18952707,18.43276362,17.46850384,16.76482807,17.26727833,0,6.023282,8.398257,42.35401,102.94339,196.8198,123.90495,0,0,-0.2319595,-0.33228454,360220,215.30272,14.15993,0.44477,1,11.84861,0.23986236
294701,294779,215.7312417,-0.286559873,DEV,18.94859502,18.06535203,17.35458795,17.57732548,17.98531585,0,2.080301,26.336739,59.40995,114.331215,93.125755,63.954876,0,0,-0.14370707,-0.23231949,78570,215.73122,-0.28653,0.13018,1,10.85029,0.133017076
294704,294782,215.7469214,-0.263676665,DEV,20.19173056,18.88619899,18.19180692,18.23270487,18.73933589,0,0.91971576,8.38123,27.894617,52.87827,50.923477,31.934906,0,0,-0.026029302,-0.11154528,78572,215.74692,-0.26364,0.22452,1,11.03652,0.132094712
294787,294865,215.7470622,0.206926085,DEV,19.33593318,18.29022849,17.54362391,17.55102616,17.98672576,0,2.524257,18.434303,48.295715,96.06174,95.40904,63.87188,0,0,0.32257673,0.19797172,79289,215.74707,0.20692,0.14018,1,10.67343,0.035515956
294794,294872,215.6516431,0.440696074,DEV,20.0546286,18.5580604,17.76546036,17.36675856,17.85207035,0,1.0025611,9.5093,37.737736,78.30975,113.05677,72.30559,0,0,-0.07709335,-0.002400462,80050,215.65163,0.4407,0.31688,1,11.53582,0.049099441
294804,294882,215.7483739,0.586704777,DEV,19.20341572,18.31097571,17.69523188,17.91979584,18.37968249,0,1.682819,20.827335,47.3816,83.54246,67.933136,44.47613,0,0,0.16921093,-0.12867285,80053,215.74837,0.58671,0.16456,1,10.66269,0.023543047
294805,294883,215.7223054,0.594248032,DEV,19.30540433,18.55798588,17.97828127,18.19631462,18.62990688,0,1.6463256,18.959997,37.740326,64.37059,52.659187,35.321346,0,0,-0.12516175,0.20466587,80052,215.72227,0.59425,0.14632,1,10.40703,0.127767814
294831,294909,215.5399068,2.152607547,DEV,20.00736098,18.25537469,17.15034022,16.24691366,16.78438504,0,3.107692,9.932432,49.871235,137.99518,317.12796,193.30629,0,0,-0.043303948,-0.1394002,97941,215.5399,2.1526,0.46556,1,12.11561,0.036656766
295754,295833,216.1077883,17.64529162,DEV,20.04269196,18.24809871,17.13157095,16.41239494,16.97821595,0,4.630786,9.614423,50.206566,140.40146,272.29648,161.70134,0,0,0.16041932,0.09343614,360112,216.10777,17.64527,0.52357,1,12.11361,0.100057196
295813,295892,215.9898546,26.4808394,DEV,20.13835203,18.86550037,17.97792835,17.40966365,18.04121175,0,2.9909465,8.803577,28.431505,64.39152,108.67622,60.745667,0,0,-0.12111996,0.086532384,396380,215.98988,26.48085,0.58668,1,11.56131,0.090248584
296078,296157,216.3145679,19.62942173,DEV,20.18857394,19.23992417,18.41135686,18.12140764,18.86610618,0,5.0405416,8.405633,20.138649,43.197365,56.4205,28.415646,0,0,-0.04746722,-0.083853655,424993,216.3145,19.62945,0.55261,1,11.6842,0.251872282
296617,296696,216.338357,32.64522388,DEV,20.11234067,18.75825015,17.91025226,17.2963089,17.22930189,0,6.065097,9.017035,31.383396,68.5329,120.635864,128.31554,0,0,-0.015639875,-0.08492621,53292,216.33836,32.64521,0.4853,1,11.24905,0.050779334
296909,296988,216.5563732,11.80955164,DEV,19.55749235,19.84437907,20.13837038,20.16970921,21.333134,0,0.8138435,15.031526,11.541131,8.803429,8.552958,2.9291823,0,0,0.0834258,0.10557665,323116,216.55643,11.80957,0.07953,1,8.42098,0.210934552
297070,297149,216.5999147,-1.450051136,DEV,20.19992174,18.32940647,17.26659136,16.71972182,17.3385635,0,3.7315164,8.318237,46.58407,123.983376,205.16878,116.03115,0,0,-0.04270103,0.1910572,96061,216.59988,-1.45011,0.46389,1,11.69117,0.245946384
298582,298661,217.3778339,20.82988425,DEV,19.60320505,17.92729257,16.98467676,16.37326487,16.99975647,0,7.537155,14.411792,67.46569,160.74197,282.28906,158.52487,0,0,0.14100303,0.07663429,444872,217.3779,20.82994,0.45678,1,11.93673,0.299539391
300595,300674,218.0937458,26.09960288,DEV,20.00784522,18.14907626,17.08719597,16.31620974,16.85646544,0,3.2970407,9.928003,55.000862,146.25867,297.51996,180.8897,0,0,0.08890817,0.021615146,444162,218.09377,26.09959,0.47626,2,12.28602,0.09092518
300906,300985,218.4478785,2.64806329,DEV,19.95650997,18.51212363,17.74463259,18.20358679,18.95708914,0,7.1361074,10.408689,39.368652,79.82648,52.30766,26.1315,0,0,0.10760267,0.29978007,90344,218.44791,2.6481,0.34108,1,10.91748,0.174162635
301139,301218,218.5297258,8.32685309,DEV,20.05764657,18.26912772,17.32097507,16.67646992,17.21325335,0,3.830318,9.482904,49.2435,117.92611,213.50696,130.22629,0,0,-0.14219822,-0.002191842,359662,218.52972,8.32682,0.43677,1,11.98321,0.120887173
